,t,p,v,q,pwm,fa,hover_throttle,T_sp
430,1758984373.4326282,"[0.00015999015073585456, -6.779848903935144e-16, 0.911632421118377]","[-1.5279320850375296e-15, 6.510725372177745e-16, -2.0622229782917166e-15]","[1.0, -4.8068532357187534e-17, 5.458589361482693e-16, -6.71570572813136e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.568540106167439e-15, -2.2968162199750854e-17, -52.11898076898158]",0.5,[28.014357968981578]
431,1758984373.4377396,"[0.00015999015073584716, -6.747060370871733e-16, 0.911632421118377]","[-1.4775642703740223e-15, 6.557706612682216e-16, -2.0622229782917166e-15]","[1.0, -4.477243207758145e-17, 5.478841928757334e-16, -6.711878414216691e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.610028181781738e-15, 1.78534631070228e-17, -52.11898076898158]",0.5,[28.014357968981578]
432,1758984373.4428532,"[0.00015999015073584003, -6.714053616034694e-16, 0.911632421118377]","[-1.4270276442314924e-15, 6.601350967407872e-16, -2.0622229782917166e-15]","[1.0, -4.147334257791155e-17, 5.495539054005663e-16, -6.7080511001907235e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.6319469448474136e-15, 5.272092734128831e-17, -52.11898076898158]",0.5,[28.014357968981578]
433,1758984373.4479682,"[0.00015999015073583315, -6.680844564808999e-16, 0.911632421118377]","[-1.3763426551789737e-15, 6.641810245139029e-16, -2.0622229782917166e-15]","[1.0, -3.8171815214230937e-17, 5.508667232178288e-16, -6.704223786058969e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.636365481705674e-15, 8.644135145949289e-17, -52.11898076898158]",0.5,[28.014357968981578]
434,1758984373.4530802,"[0.0001599901507358265, -6.647449974811891e-16, 0.911632421118377]","[-1.3255496502572105e-15, 6.678917999421395e-16, -2.0622229782917166e-15]","[1.0, -3.4866639544633464e-17, 5.518201384036928e-16, -6.700396471826664e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.621498149657235e-15, 1.1731611521762307e-16, -52.11898076898158]",0.5,[28.014357968981578]
435,1758984373.458175,"[0.00015999015073582014, -6.613885844137707e-16, 0.911632421118377]","[-1.2746614114034733e-15, 6.712826134836969e-16, -2.0622229782917166e-15]","[1.0, -3.1558276890519455e-17, 5.524148941515506e-16, -6.696569157498789e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.565552891940435e-15, 1.504534712051198e-16, -52.11898076898158]",0.5,[28.014357968981578]
436,1758984373.4632304,"[0.000159990150735814, -6.580165474990829e-16, 0.911632421118377]","[-1.223770363419333e-15, 6.744073829375626e-16, -2.0622229782917166e-15]","[1.0, -2.825301427062107e-17, 5.526431235674614e-16, -6.692741843080074e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.45297103191881e-15, 1.9587804876036533e-16, -52.11898076898158]",0.5,[28.014357968981578]
437,1758984373.4683442,"[0.00015999015073580816, -6.546308428042969e-16, 0.911632421118377]","[-1.1727812914019645e-15, 6.771409389571892e-16, -2.0622229782917166e-15]","[1.0, -2.4943655301766582e-17, 5.525168927057378e-16, -6.688914528575017e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.4468398040385305e-15, 2.1856224975344698e-16, -52.11898076898158]",0.5,[28.014357968981578]
438,1758984373.473455,"[0.00015999015073580255, -6.512328041810641e-16, 0.911632421118377]","[-1.1219255607377854e-15, 6.796077246465588e-16, -2.0622229782917166e-15]","[1.0, -2.163642106786276e-17, 5.520169821929273e-16, -6.685087213987893e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.4366857972351175e-15, 2.5345759858194444e-16, -52.11898076898158]",0.5,[28.014357968981578]
439,1758984373.4785702,"[0.00015999015073579718, -6.478237991008023e-16, 0.911632421118377]","[-1.071038397538043e-15, 6.818010160523741e-16, -2.0622229782917166e-15]","[1.0, -1.8336783354662917e-17, 5.511582253647707e-16, -6.681259899322766e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.402471395198683e-15, 2.942042523055071e-16, -52.11898076898158]",0.5,[28.014357968981578]
440,1758984373.4836802,"[0.00015999015073579208, -6.44405784731825e-16, 0.911632421118377]","[-1.0202984963115993e-15, 6.836028737954553e-16, -2.0622229782917166e-15]","[1.0, -1.503746089079457e-17, 5.499292313696755e-16, -6.6774325845834966e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-6.358655446541629e-15, 3.198566662699658e-16, -52.11898076898158]",0.5,[28.014357968981578]
441,1758984373.488793,"[0.00015999015073578723, -6.409804461316336e-16, 0.911632421118377]","[-9.696285935454908e-16, 6.850677200382762e-16, -2.0622229782917166e-15]","[1.0, -1.173702157204229e-17, 5.483388812078211e-16, -6.673605269773757e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-6.3019886012470194e-15, 3.444290057869656e-16, -52.11898076898158]",0.5,[28.014357968981578]
442,1758984373.4939024,"[0.00015999015073578263, -6.375493898708617e-16, 0.911632421118377]","[-9.19141073015806e-16, 6.86211252154386e-16, -2.0622229782917166e-15]","[1.0, -8.435732129654633e-18, 5.463817915084738e-16, -6.669777954897035e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-6.238956287604375e-15, 3.7121996571184003e-16, -52.11898076898158]",0.5,[28.014357968981578]
443,1758984373.499022,"[0.0001599901507357783, -6.341143034100908e-16, 0.911632421118377]","[-8.688908031817491e-16, 6.870172921541794e-16, -2.0622229782917166e-15]","[1.0, -5.132129651430023e-18, 5.440524854161779e-16, -6.665950639956649e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-6.19524663706436e-15, 3.9641279217070264e-16, -52.11898076898158]",0.5,[28.014357968981578]
444,1758984373.5041325,"[0.0001599901507357742, -6.306683236305133e-16, 0.911632421118377]","[-8.183279069914565e-16, 6.891959559155078e-16, -2.0622229782917166e-15]","[1.0, -2.0084898819809705e-18, 5.414269009941149e-16, -6.655819641422521e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-6.036960271251678e-15, 6.987959455083066e-16, -52.11898076898158]",0.5,[28.014357968981578]
445,1758984373.5092463,"[0.00015999015073577035, -6.272161870612859e-16, 0.911632421118377]","[-7.678665918375505e-16, 6.904273138454678e-16, -2.0622229782917166e-15]","[1.0, 9.973505974322032e-19, 5.385091411235184e-16, -6.642693532504795e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-5.888860732630588e-15, 7.903951853668446e-16, -52.11898076898158]",0.5,[28.014357968981578]
446,1758984373.5143652,"[0.00015999015073576677, -6.237593523154446e-16, 0.911632421118377]","[-7.177220121219955e-16, 6.913669491682545e-16, -2.0622229782917166e-15]","[1.0, 3.885099578838548e-18, 5.352898563264403e-16, -6.628261932456657e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-5.7800200217341604e-15, 8.530318270422591e-16, -52.11898076898158]",0.5,[28.014357968981578]
447,1758984373.519444,"[0.00015999015073576343, -6.203043052602183e-16, 0.911632421118377]","[-6.664961567312838e-16, 6.91009411045253e-16, -2.0622229782917166e-15]","[1.0, 6.770791901285298e-18, 5.319626314207751e-16, -6.615519979029401e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-5.390472837935213e-15, 7.317757054232259e-16, -52.11898076898158]",0.5,[28.014357968981578]
448,1758984373.5245585,"[0.00015999015073576037, -6.168524559815775e-16, 0.911632421118377]","[-6.134098624984377e-16, 6.903698557281689e-16, -2.0622229782917166e-15]","[1.0, 9.653854485773389e-18, 5.287841853580024e-16, -6.602778015360843e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-4.828092562347309e-15, 6.623868953628893e-16, -52.11898076898158]",0.5,[28.014357968981578]
449,1758984373.529674,"[0.00015999015073575758, -6.134052823721214e-16, 0.911632421118377]","[-5.603454187536019e-16, 6.89434721891211e-16, -2.0622229782917166e-15]","[1.0, 1.2535642852602906e-17, 5.257243373073145e-16, -6.5900360515116315e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-4.4122001910410094e-15, 6.240609592452694e-16, -52.11898076898158]",0.5,[28.014357968981578]
450,1758984373.5347874,"[0.00015999015073575503, -6.0995853142266e-16, 0.911632421118377]","[-5.079672605396026e-16, 6.893501898922807e-16, -2.0622229782917166e-15]","[1.0, 1.5294398630235243e-17, 5.227205402680199e-16, -6.5756044485481845e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-4.196726341314987e-15, 7.918116352023868e-16, -52.11898076898158]",0.5,[28.014357968981578]
451,1758984373.539898,"[0.00015999015073575276, -6.065136152155501e-16, 0.911632421118377]","[-4.56030694101057e-16, 6.889832414219645e-16, -2.0622229782917166e-15]","[1.0, 1.7931460371304994e-17, 5.197651258217502e-16, -6.561172855519869e-18]","[0.5602871593796316, 0.5602871593796317, 0.5602871593796315, 0.5602871593796316]","[-4.069878476901678e-15, 9.005807111359112e-16, -52.11898076898158]",0.5,[28.014357968981578]
452,1758984373.545019,"[0.00015999015073575072, -6.030718044781901e-16, 0.911632421118377]","[-4.043771541041959e-16, 6.883621474719947e-16, -2.0622229782917166e-15]","[1.0, 2.0446393803118036e-17, 5.168639828859188e-16, -6.546741262361758e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.997969371665591e-15, 9.73582260723374e-16, -52.11898076898158]",0.5,[28.014357968981578]
453,1758984373.5501192,"[0.00015999015073574896, -5.996396850962313e-16, 0.911632421118377]","[-3.525029257379806e-16, 6.864238763917648e-16, -2.0622229782917166e-15]","[1.0, 2.295423606436114e-17, 5.140867834268075e-16, -6.5339993080227534e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.828765034753465e-15, 8.473507825535206e-16, -52.11898076898158]",0.5,[28.014357968981578]
454,1758984373.555213,"[0.00015999015073574747, -5.962188965002626e-16, 0.911632421118377]","[-3.007951589635021e-16, 6.841577191937445e-16, -2.0622229782917166e-15]","[1.0, 2.5463735041044924e-17, 5.114321096908854e-16, -6.521257343468101e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.6882421883128574e-15, 7.587818158895569e-16, -52.11898076898158]",0.5,[28.014357968981578]
455,1758984373.560368,"[0.00015999015073574622, -5.928106446176465e-16, 0.911632421118377]","[-2.4931232795577393e-16, 6.816503765232257e-16, -2.0622229782917166e-15]","[1.0, 2.797431089723021e-17, 5.089015836689035e-16, -6.5085153787766166e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.6931386315897245e-15, 7.147829889751041e-16, -52.11898076898158]",0.5,[28.014357968981578]
456,1758984373.5655427,"[0.00015999015073574522, -5.894105635752026e-16, 0.911632421118377]","[-1.9853322861141275e-16, 6.800162084887786e-16, -2.0622229782917166e-15]","[1.0, 3.036567004089729e-17, 5.064314760218267e-16, -6.494083775012598e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.799540535488682e-15, 8.754856905611831e-16, -52.11898076898158]",0.5,[28.014357968981578]
457,1758984373.5706856,"[0.0001599901507357445, -5.860201113384937e-16, 0.911632421118377]","[-1.4806185382754285e-16, 6.780904473417708e-16, -2.0622229782917166e-15]","[1.0, 3.263718912577742e-17, 5.040275479821219e-16, -6.478346672278726e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.823394552160093e-15, 9.696703135698423e-16, -52.11898076898158]",0.5,[28.014357968981578]
458,1758984373.575842,"[0.000159990150735744, -5.826401312598002e-16, 0.911632421118377]","[-9.783181442484828e-17, 6.759960157386884e-16, -2.0622229782917166e-15]","[1.0, 3.4789891829422515e-17, 5.016913242187313e-16, -6.462609577236894e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.857678852880297e-15, 1.0414700783605073e-15, -52.11898076898158]",0.5,[28.014357968981578]
459,1758984373.5809891,"[0.00015999015073574376, -5.792772854469124e-16, 0.911632421118377]","[-4.735357293643971e-17, 6.725691625775675e-16, -2.0622229782917166e-15]","[1.0, 3.694458488810953e-17, 4.994889722985387e-16, -6.448562121052084e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.785415422184584e-15, 9.071516212609564e-16, -52.11898076898158]",0.5,[28.014357968981578]
460,1758984373.5861466,"[0.00015999015073574376, -5.759323316025235e-16, 0.911632421118377]","[1.0822520851221542e-18, 6.689907688777725e-16, -2.0622229782917166e-15]","[1.0, 3.9094320670696675e-17, 4.971534457340123e-16, -6.434514654668343e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.045253623012466e-15, 8.376810869189389e-16, -52.11898076898158]",0.5,[28.014357968981578]
461,1758984373.5912442,"[0.000159990150735744, -5.726062842198719e-16, 0.911632421118377]","[4.8979174330377254e-17, 6.652094765303241e-16, -2.0622229782917166e-15]","[1.0, 4.123823566348857e-17, 4.947006998690951e-16, -6.420467188163609e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.157881391400843e-15, 7.931061504689625e-16, -52.11898076898158]",0.5,[28.014357968981578]
462,1758984373.596332,"[0.0001599901507357445, -5.693002326054974e-16, 0.911632421118377]","[9.657133035407967e-17, 6.612103228748984e-16, -2.0622229782917166e-15]","[1.0, 4.3377140329228694e-17, 4.921320350012252e-16, -6.406419721568877e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.212498534980658e-15, 7.678299861143168e-16, -52.11898076898158]",0.5,[28.014357968981578]
463,1758984373.6014125,"[0.00015999015073574522, -5.660067852058479e-16, 0.911632421118377]","[1.4448846961594766e-16, 6.586894799298945e-16, -2.0622229782917166e-15]","[1.0, 4.532968503746407e-17, 4.895112177614765e-16, -6.386068571355441e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.127967857582413e-15, 1.032249013917244e-15, -52.11898076898158]",0.5,[28.014357968981578]
464,1758984373.6065743,"[0.0001599901507357462, -5.627290373675555e-16, 0.911632421118377]","[1.9315239720063626e-16, 6.55549567658485e-16, -2.0622229782917166e-15]","[1.0, 4.714872007886998e-17, 4.86962670149372e-16, -6.362722310734679e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.0290130627333595e-15, 1.1384749325450761e-15, -52.11898076898158]",0.5,[28.014357968981578]
465,1758984373.611731,"[0.00015999015073574742, -5.594685769118337e-16, 0.911632421118377]","[2.4170951917358584e-16, 6.520920911443488e-16, -2.0622229782917166e-15]","[1.0, 4.88424473430265e-17, 4.844739007121707e-16, -6.339376067905575e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.928008098175369e-15, 1.1826850617897877e-15, -52.11898076898158]",0.5,[28.014357968981578]
466,1758984373.6168184,"[0.00015999015073574888, -5.562318276796197e-16, 0.911632421118377]","[2.9049248831952344e-16, 6.47349846442813e-16, -2.0622229782917166e-15]","[1.0, 5.053107274523748e-17, 4.821051106695445e-16, -6.317719463891757e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.6716050059738415e-15, 1.0192229887873684e-15, -52.11898076898158]",0.5,[28.014357968981578]
467,1758984373.6219037,"[0.0001599901507357506, -5.530199929623968e-16, 0.911632421118377]","[3.3923422907106414e-16, 6.423669434445923e-16, -2.0622229782917166e-15]","[1.0, 5.2222600122062125e-17, 4.798676985860527e-16, -6.2960628496141566e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.4693457674405686e-15, 9.051972165559665e-16, -52.11898076898158]",0.5,[28.014357968981578]
468,1758984373.6270792,"[0.0001599901507357525, -5.498339215781687e-16, 0.911632421118377]","[3.8584673741654423e-16, 6.372142768456123e-16, -2.0622229782917166e-15]","[1.0, 5.391739217856382e-17, 4.774922619560822e-16, -6.2744062351538565e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.784160603467169e-15, 8.509335156421868e-16, -52.11898076898158]",0.5,[28.014357968981578]
469,1758984373.632224,"[0.00015999015073575468, -5.466740279723451e-16, 0.911632421118377]","[4.3186666316119897e-16, 6.31978721164721e-16, -2.0622229782917166e-15]","[1.0, 5.560645541950718e-17, 4.749905709427631e-16, -6.252749620544907e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-3.987905275469896e-15, 8.295955636390602e-16, -52.11898076898158]",0.5,[28.014357968981578]
470,1758984373.6376042,"[0.00015999015073575707, -5.435409937741071e-16, 0.911632421118377]","[4.776811698170781e-16, 6.266068396475971e-16, -2.0622229782917166e-15]","[1.0, 5.728661286442717e-17, 4.723798367033e-16, -6.231093005794733e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.4345974819528965e-15, 8.648423194905276e-16, -52.11898076898158]",0.5,[28.014357968981578]
471,1758984373.6427617,"[0.0001599901507357597, -5.404356528101382e-16, 0.911632421118377]","[5.231965086530264e-16, 6.210681927937895e-16, -2.0622229782917166e-15]","[1.0, 5.895806027887173e-17, 4.696528447997834e-16, -6.209436390910327e-18]","[0.5602871593796317, 0.5602871593796317, 0.5602871593796315, 0.5602871593796315]","[-4.4008334259920205e-15, 8.553072493691209e-16, -52.11898076898158]",0.5,[28.014357968981578]
